GenSymbol	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	M1	M2	M3	M4	M5	M6	M7	M8	M9	M10	M11	M12
Lrrcc1	-0.770190614	-0.708717076	-1.018080144	-0.625362215	-1.131591371	-0.647223399	-0.355333359	-0.902602253	-0.731170402	0.137398597	-0.362287751	-0.130704998	-1.426675891	-1.160695013	-1.417671378	-1.088193391	-1.169433126	-1.470824726	-1.359686337	-1.324754938	-1.609869436	-0.839552185	-1.668152642	-1.605261981
Lrrfip1	3.217316034	3.24105457	3.322418528	3.203194891	3.249117625	3.270430268	3.492853018	3.157126194	3.252633646	3.613119059	3.476381688	3.657411351	3.053250385	3.127261829	3.101349203	2.542901856	3.260581243	2.966199721	2.88026431	3.194421204	3.04743369	3.241266652	3.026334427	3.24011585
Lrrn3	-1.676821342	-1.485951486	-1.964027071	-1.698140813	-1.767516061	-1.575262761	-2.30795138	-2.01065169	-2.110822425	-2.051542682	-2.311979029	-1.997779959	-2.825670289	-2.088806977	-2.88689697	-2.842635439	-1.733267421	-1.921696224	-2.163927219	-2.30316575	-2.20453226	-3.443529187	-2.235565516	-2.546987156
Lrwd1	1.444343723	1.275066662	1.391487291	1.588507172	1.170104526	1.44035693	1.558669279	1.294417838	1.489810077	1.507764201	1.269488033	1.204234639	1.070368718	0.76076598	0.905427923	0.791305653	0.817181173	1.20576784	1.175671498	1.164091146	1.119156942	1.175511827	0.934863688	0.940880872
Lsp1	0.758576082	0.408722729	0.448192641	0.408690125	0.182666875	0.41991637	1.395315112	0.543842287	0.846545467	0.745848277	0.883894472	0.685554481	-1.122346829	-0.51399209	-0.549871431	-0.160817582	-0.495410114	-0.774688047	0.30323717	0.107661091	0.439655049	-0.590269103	-0.25580273	-0.65836259
Lsr	6.505717885	6.357177207	6.304118555	6.587249463	6.151414399	6.827437981	6.314303175	6.500451532	6.523834788	6.810520224	6.914612357	6.732825436	5.959763201	5.917508137	5.912089347	5.819438274	5.844099376	5.910312934	5.806759688	5.747513617	5.873042932	6.20749465	6.249441549	6.197130178
Lst1	5.152309183	4.624960639	4.567533279	4.709731759	4.616534141	5.252646512	5.701662716	4.209484559	4.056800263	5.951678706	5.638160744	6.281666726	2.756429827	2.433528358	3.435868579	3.34894056	3.361234969	3.571385572	5.241142306	4.760433875	4.222062625	4.753139179	4.635795014	4.070458026
Ltbp1	-1.936336921	-1.346796867	-1.886694229	-1.368905033	-1.996938965	-1.16678119	-1.303625081	-2.097097519	-2.080728574	-1.418639111	-1.576961899	-1.502513325	-2.167694877	-2.360630752	-2.414914395	-2.450959789	-1.802662981	-2.381490688	-2.313706563	-2.210222347	-1.680021437	-2.471960851	-2.213979158	-2.088604465
Ltb	-0.079973537	-0.809329519	-0.930743289	-1.040131938	-1.208544303	-0.330526885	-0.647069763	-0.961094703	0.059590631	-0.989715703	-0.181877513	-0.776229021	-1.738726757	-2.881145948	-2.925198657	-0.768975635	-2.19496845	-2.804198875	-1.033306711	-1.201798482	-1.591696825	-2.38723799	-1.716898457	-2.384101629
Lum	2.709694269	2.441342709	2.076011739	2.474669659	1.777674302	2.253962045	1.783423127	1.03464536	0.758396994	2.073254696	1.994271965	2.342142244	1.448303668	1.110189495	0.990911307	1.794856666	1.954412233	1.23793077	1.332175148	1.239544687	1.538031517	1.294388429	1.495858863	1.49547516
Ly6c2	0.201357841	-0.859671561	-1.327475087	-0.36136449	-1.71082183	-0.296202934	0.19887128	-1.425974081	-0.986050433	-1.100366493	-0.340307387	0.266888463	-1.743747751	-2.006460405	-1.535917293	-1.224887073	-1.740046631	-2.081033751	-0.732476187	-1.078326033	-1.889177092	-1.737398468	-2.410083145	-1.168194085
Ly6e	7.600165663	7.019968726	6.762029835	7.516023029	7.34010824	7.666941177	7.06355687	7.021435309	7.333101668	7.184240616	7.403472249	7.284477118	6.291152277	6.618417807	5.300969321	5.791577075	5.953414251	5.784967183	6.063218172	6.381776532	6.586209292	5.786306226	5.616925182	6.020082106
Ly75	-1.395021582	-3.153452929	-3.55307896	-1.797764096	-1.335477111	-1.474756967	-4.02586427	-3.641645151	-3.392527927	-1.830536735	-2.415453055	-2.975203757	-2.269595676	-2.151259496	-5.357862217	-4.555626378	-4.102244711	-4.189975184	-4.113358397	-3.617976917	-3.059579132	-4.62369539	-4.363882787	-4.141207344
Ly86	3.369494402	2.591133636	2.028487822	2.682651947	1.982130208	3.056788127	3.912314538	2.984259398	2.241471075	2.476386872	2.488754067	2.751243037	0.874403539	1.180784391	1.021145666	1.687911717	1.119396021	1.156778437	2.574317109	2.357281738	2.115459461	1.690694209	1.26740995	1.316551262
Ly9	-0.025651311	-0.562505909	-1.78771705	-0.720885336	-0.963922944	-0.102908306	-0.029355404	-0.382325375	-1.277341629	-0.621839105	-0.621796925	-0.689759941	-2.274208246	-1.764826845	-2.78227792	-1.810708032	-2.981947009	-2.930545292	-1.202020844	-1.428131005	-1.848078854	-2.19763305	-1.980226931	-2.691681068
Lynx1	-2.143761639	-2.543812056	-2.388506532	-2.372206417	-2.449627271	-2.030878619	-2.209194605	-2.8962647	-3.196607621	-1.998834773	-2.386023349	-2.53707238	-3.398584159	-3.308058543	-3.108512374	-3.402256984	-3.010053019	-2.807174596	-3.092820125	-2.996967758	-2.838460541	-3.683387109	-3.12964554	-3.42691249
Lysmd2	-0.735074499	-0.701336993	-1.61457559	-1.720084227	-1.148656719	-0.740550332	-0.651962522	-1.508555276	-0.609688906	-1.525263897	-0.765981907	-1.27943784	-2.759717426	-2.562286472	-3.912896757	-2.111458182	-2.4385106	-2.616896823	-1.949917677	-2.122912277	-2.543324199	-1.269446119	-1.621288633	-1.814224775
Lyve1	0.743670065	1.770693754	1.149395953	1.025475358	0.544277647	1.380480113	2.706075184	1.92425194	1.999844902	1.74886908	1.678049363	1.548683218	0.074121763	1.213944457	1.095620663	0.516176558	1.020925285	-0.152033551	0.938270734	1.173031464	1.252076503	0.87119705	0.77114186	0.897767058
Lyz2	6.38300783	4.770728635	3.683123754	5.373735202	4.870231542	4.920993514	5.217087215	5.435728593	4.109226816	4.781312497	4.599329697	4.44904627	3.385099662	3.994833124	2.528523812	4.43850578	3.249703213	3.382971528	4.257802676	4.688152377	3.62219242	3.353506793	3.563621866	3.628610306
Lzts3	2.055407391	1.633203337	1.798237192	2.02763888	2.259052488	2.383657296	1.622616484	1.867469521	2.098550939	2.195845211	2.366850931	2.254775427	2.113660498	2.192547693	1.357704007	1.037382222	1.665333643	1.554500446	1.215548143	1.723610982	1.697217803	1.259820833	1.161603951	1.575694739
Mab21l2	-2.202930561	-2.267663064	-1.917935117	-2.132236349	-2.78739829	-1.902718229	-3.105007669	-3.451952487	-4.203408891	-2.812232253	-3.676698652	-3.705250462	-1.708283294	-2.038948678	-1.581337239	-1.434636794	-1.45568476	-1.637208083	-2.799952721	-2.537566504	-2.067430799	-3.258342321	-3.244425297	-3.076310742
Maf1	3.490095144	3.171687219	2.807328129	3.201591521	2.847856638	2.949256639	3.566900374	3.417082872	3.407162374	3.570074274	3.351698992	3.198706299	2.720164621	2.320444242	2.648267548	2.578798662	2.513776224	2.477757619	3.215313606	2.854671939	2.913100038	3.188513285	3.243432979	3.049296191
Maff	0.599317794	0.457163494	-0.484037316	-0.532637039	-0.058908717	-0.058143983	2.064403483	1.53247157	1.762314794	1.613144997	1.714491717	2.091303779	-1.412266341	-0.654387889	-0.939769956	-1.886950327	-1.510720144	-2.023058669	1.371882213	0.904927195	1.508276515	1.695971549	2.226425295	2.066623104
Mafk	2.596510618	1.958571739	1.651311209	1.75878499	2.115965432	2.062211532	2.443410389	2.557253227	2.435868579	2.332601965	2.34999646	2.488928838	1.699027405	1.63287309	1.123527151	1.149096744	1.301657878	1.08036432	1.837164178	2.158711872	2.252488325	1.998502427	1.813159352	2.303929758
Maf	3.657525683	3.950720351	3.469794828	3.546536442	3.562950621	3.985664364	3.143545256	3.41228022	3.120219212	3.603750953	3.379828868	3.550962212	2.778574461	3.313370667	3.381255681	3.287521054	3.398473509	2.717938483	2.880078153	2.764821709	2.778309519	3.119010819	3.000607607	3.576268163
Maged2	1.421306795	1.076497528	0.772780912	1.311927375	0.919080698	1.431371569	1.165545392	0.921184942	0.911338773	1.290383116	1.186918853	1.130186273	0.777047223	0.54940303	0.327434439	0.979110755	0.840845888	0.943088654	0.98085155	0.733805519	0.757467084	0.931259451	0.767002154	0.859858262
Magee1	-1.060719252	-1.796816388	-1.926448455	-1.124496709	-1.077044079	-0.800259193	-1.871870281	-1.406682566	-1.687014263	-1.109271606	-1.223798291	-1.147508892	0.237000725	-0.109259156	-0.664875805	-0.696755815	-0.008682243	-0.480751998	-0.78886068	-0.58313	-0.455356356	-1.476293531	-0.847390813	-0.804765806
Mageh1	1.838544408	0.476236503	0.509746506	1.2627759	1.327457434	1.121811151	-0.099270345	0.413420775	0.586904023	0.911292749	0.652784755	0.50740395	0.973545154	0.659084263	-0.368761585	0.065627454	0.368421949	-0.058070386	0.404336393	0.521754319	0.26446437	-0.692837305	-0.028310414	-0.050214088
Mal2	4.657405634	3.867451729	4.233328233	4.239436232	4.649287798	4.347063227	2.865950478	2.87929603	2.780956752	3.447618867	3.303082242	3.125571758	4.85233849	4.945790276	4.031792165	4.79776008	4.921536303	4.852837834	3.551405273	3.572113556	3.455662577	3.394061342	3.86852874	3.309423602
Mal	-1.732883738	-1.878469964	-1.474388114	-2.197527165	-2.335830309	-1.554353802	-1.65189905	-2.495987829	-2.126567897	-1.354825905	-2.012524867	-1.518982184	-2.647820025	-2.748844464	-2.723124621	-1.508748216	-2.854742536	-2.087549406	-2.552469467	-2.43296085	-2.734063888	-2.095240781	-2.37452376	-1.960384297
Mamdc2	-0.160038801	-0.050226038	-0.311862621	-0.134000444	-0.440799937	0.104792882	-0.28629187	-0.679025553	-1.155132324	-0.296667141	-0.343408444	0.202674735	-1.041238972	-0.807841192	-1.744579033	-0.814298344	-0.551101163	-0.966621403	-1.057475736	-0.706029254	-0.715239516	-1.601281888	-1.052820122	-1.246563189
Maml2	-1.42087393	-1.013989616	-1.064446716	-1.265674066	-1.431162352	-0.912311776	-0.543561798	-1.053071555	-1.137171742	-0.84673683	-0.696519656	-0.488750583	-1.728363971	-1.631578051	-1.190147669	-1.989031156	-1.320014187	-1.554116537	-1.511160087	-1.406655791	-1.384756987	-1.235045843	-1.197815057	-1.507660701
Man1c1	-0.654185809	-1.128033373	-1.404248114	-1.162773643	-1.265889148	-0.540845405	-1.011410557	-1.559434698	-1.511707119	-0.716877115	-0.733823942	-0.864627993	-2.031556776	-1.158886718	-2.434207879	-2.064199326	-1.925395921	-1.753570022	-1.647707008	-1.974245432	-1.750668744	-1.569397851	-1.979282331	-1.393220472
Man2b2	4.269227688	3.27857509	3.438386012	4.247335128	4.093771427	4.369445545	3.576256067	3.64178877	4.006019692	4.059337971	4.206877612	4.03470874	3.215173798	3.544015457	2.191471058	2.718810943	2.668337011	2.731276666	3.12477808	3.553102417	3.353351524	2.649500499	2.438678761	2.745153415
Manea	2.815468862	2.138490121	1.955628986	2.34327705	2.511951218	2.44702899	2.246094887	2.357349309	2.460302219	2.685594847	2.518278301	2.591600435	2.175352138	2.280790068	1.616512969	2.148641307	2.073830514	1.941628442	1.942071542	2.006337525	1.922441449	1.903744015	2.129032378	2.168253714
Manf	6.902061517	6.395590685	6.632367107	6.49648472	6.75325687	5.521591018	5.334225008	4.972490479	5.167434204	5.209851027	4.712892872	4.669933836	6.782880299	6.475245426	6.447483322	6.399083914	6.839896619	6.407461527	5.795343572	5.45297095	5.829717662	6.119173546	6.872841069	5.817584887
Maoa	1.745977317	1.188261649	1.240705102	1.556247918	1.725339807	1.301382787	1.377284811	1.508930593	1.441823397	1.438143783	1.448964365	1.531279143	0.915757984	0.974389809	0.285378544	1.136801679	1.229409497	0.362744795	0.576357664	0.745831071	0.641444297	-0.04398648	0.364628458	0.137674014
Maob	6.864198528	6.674714863	6.496599761	6.964398632	6.994228964	7.009806228	6.74663524	6.880697768	6.814652957	6.922614133	6.917121414	6.797441052	6.586742229	6.713558356	5.827280453	6.097848839	6.476744584	6.195760975	6.305166166	6.520898354	6.411651649	5.960435255	6.092788848	6.151791858
Map1lc3b	6.016367056	5.629315816	5.520051312	5.573856193	5.702114491	5.884023952	6.17955683	5.922019404	6.266747194	5.93067821	6.132325953	6.006259869	5.295535697	5.548217738	5.012202143	5.588849531	5.11788617	5.291736153	5.77483449	5.780533206	5.879781721	5.827399871	5.619826743	5.640632495
Map2k6	0.704730343	1.251300991	0.986134203	1.14539704	1.206261872	0.769365527	2.284466753	2.356991708	2.516748919	2.511333935	2.616167113	2.392064585	0.922213075	0.846031901	0.330340402	0.639704493	0.592129291	0.096788091	1.439080529	1.56483176	1.43239825	1.532516454	2.048797667	1.957914599
Map3k1	1.013912418	0.162390523	0.202862765	0.110256324	0.733874919	0.528711331	0.046714554	-0.077071473	-0.054673972	0.759070591	0.567944519	0.442354358	0.078541524	0.569889625	-0.649729076	-0.919852657	0.205692783	-0.03793967	-0.54978484	-0.25212627	-0.349645335	-0.482468298	-0.152561043	-0.271696329
Map3k5	2.138306619	2.004447459	2.250300692	1.777636432	2.549053029	2.244607015	3.092012878	2.674085466	3.431047906	2.464832913	2.51525829	2.408315133	2.202223364	2.111074726	1.516161427	0.95808541	1.691989681	1.627732893	2.079634112	2.477586671	2.600776416	2.271327063	2.148690111	2.325757691
Map3k8	0.029488224	-0.814130918	-1.59943584	-1.162948074	-0.689099199	-1.189249264	-0.321387186	-0.505174809	-0.87168284	-1.090345158	-0.958482245	-0.773010652	-1.886566197	-1.41747868	-2.598421956	-2.075507846	-3.057355634	-1.903840718	-1.241389808	-1.252384022	-1.271994184	-1.599278466	-1.724773584	-1.328268224
Map3k9	-5.521070842	-6.182883023	-6.142483289	-6.284290041	-5.788903055	-6.249945812	-5.56476144	-7.216516055	-6.079302421	-5.57575638	-6.490595614	-6.101588233	-8.222019446	-6.855606485	-7.441587682	-8.287721396	-6.773986362	-5.609865913	-7.487847969	-6.972912549	-6.847818347	-7.42836893	-7.691224423	-6.448659799
Map4k1	-2.601273133	-3.439732693	-3.277478018	-3.778303538	-3.00674447	-2.914336048	-2.083092331	-2.624056439	-2.49997303	-3.343498138	-3.016552863	-2.702195825	-4.263256944	-3.915652668	-3.80964861	-3.168589684	-3.254413279	-3.159253995	-2.363924375	-2.409002362	-2.479423872	-4.653841656	-4.463752896	-4.783783312
Map4k4	0.38399453	0.215840095	-0.132400801	0.307043755	0.295476188	0.995108193	0.255283179	-0.352772078	-0.270843169	0.004321606	-0.297076547	-0.19652661	0.021266505	0.402274676	-0.537030513	-0.816410587	-0.152460019	-0.195275653	-0.531222773	-0.339297692	-0.211038721	-0.914556307	-0.807086245	-0.802610135
Mapk11	-1.52172189	-1.675608732	-1.782967862	-2.318808036	-2.256831475	-2.117023653	-1.72501203	-2.07672453	-2.477470128	-1.695021764	-1.49524742	-2.252652133	-2.040657153	-2.752893994	-2.646310858	-2.715789125	-1.744521021	-1.959721941	-2.95208755	-2.793736877	-2.264436232	-2.362766299	-2.680668784	-2.324368312
